"pc_code_14","pc_name_eng_14","pc_code_18","pc_name_eng_18","lat_14","lon_14","coord_14_18_discrepancy_in_meters","matched_by"
"3201024","Guzarga  Mosque","3201030","Shaheed Mirwai Sadeq High School",34.37425,62.2405271100001,388.344098084538,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2407144","Orlak Mosque","2407190"," Tai Warseel Girls School",33.8361289000001,66.9227409800001,388.618268965657,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0616424","Milano Mosque","0616358"," Kangalan Mosque",34.1879008000001,70.8277867,389.088782469496,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2402021","Chaprasak Mosque","2402036"," Chabrasak Boys High School",33.7820605600001,66.7204924900001,392.706414922783,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0701001","Rokhan High School","0701001"," Mastore High School",34.66163463,70.2094815400001,392.819275772872,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2601048","Barekzai Security Check Post","2601017"," Khar Joi School",32.269475497,67.143080318,393.481303268348,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0612217","Bar kaley Mosque","0612273"," Girls Secondary School",34.63518922,70.59953018,394.59566030617,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0608286","Bar Bahar Maidan","0608205","Koz Bahar High School ",34.28609326,70.20839579,397.307362059987,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1207108","Shah Alam Guest House","1207065"," Sadatu Mosque",32.8202123500001,68.5403043200001,397.467174771234,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0803054","Malima Boys School","0803032","Khwajah Abdul Azi Girls Secondary School",35.3142949700001,69.6375341800001,398.719334442539,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1507019","Kandagal Village Mosque","1507058","Kandgul Village School",34.9396781000001,70.95419358,400.814220417127,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1211176","Haji Guest House","1211154"," Noorli School",32.86387124,69.1359655700001,400.914414474225,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0901007","Shamaroq Gate","0901006","Shamraq Park High School",35.89977154,68.7514183800001,401.112489060709,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1209109","District Old Compound","1209109"," Jani Khil School",32.7645612900001,68.40139725,401.244492025485,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2005072","Aabkhorak Madrassa","2005053"," Aabkhorak Sufla High School",35.5039732500001,67.76274366,402.556806331372,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1203042","Bazi Wani Mosque","1203034"," Mest Bazar School",32.9653202500001,68.56035882,402.60333944496,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0615358","Soor Daag Acheen Mosque","0623343","Ali Aka Khil Old Mosque",34.0819311700001,70.6726891400001,403.622493002222,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1510097","Chindraway Village Mosque","1510086","Lotan Village Mosque",34.6175871200001,70.84944458,403.957811513662,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1401040","Rahmat Gul Hojra","1401042"," Khabshkhilo Mosque",33.3689796900001,69.9135675100001,404.512266073456,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0101005","Pakhta Froshi Mosque","0101052","Mohammad Alam Faizzad High School",34.52654977,69.1559968000001,406.098508437797,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0301009","Sofi Qalandar Mosque","0301010","Sadeqi Padshah Jame Mosque",35.0181123300001,69.1749930900001,406.290754253094,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0108343","Qalam Chaaq Mosque","0108472","Qalam Chaq Primary School",34.768079361,69.114758448,407.722276780483,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1904167","Basoos Mosaque","1910210","Mehrab Bay Mosque",36.71205862,69.0824344200001,408.91401051197,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1906179","Qashqari Secondary School","1906155","Noorbay Mosque",37.0506848300001,69.2657402,409.237631332125,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0101324","Nomania Mosque","0101339","Hazrat Bilal Mosque",34.536474,69.2245290000001,411.059791785243,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2308223","Sayed Alauddin Private House","2308254"," Yageen Primary School",33.46522637,64.2319310500001,411.136927496642,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0612228","Sarkalak Mosque","0612280"," Lamah Tak Mosque",34.7119591800001,70.6167287100001,411.414778486073,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1305127","Ibrahim Shops","1314089","Fakhri dokanoonah Mosque",33.386060067,69.3180057990001,412.278669962362,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3311198","Kot Mosque","3311199","Kot Primary School",33.2475,64.12027777,412.878907894148,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0101281","Sarwar-e-Kaienat Mosque","0101066","Shuhadai Fazel Baig Mosque",34.5101831100002,69.0712179200001,413.960266005612,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3101011","Chushma-e- Senjid Bazar","3101018","Chashmah Senjad School",34.8078649300001,63.1750330500001,414.27248235882,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0704055","Kandi Mosque","0704075"," Kundi Girls School",34.7839165600001,70.31981619,415.180619436033,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2303050","Khairullah Mosque","2303107"," Shar Shar Ulya High School",34.5822175400001,65.7166036000001,417.548662115685,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1001008","Shinia Girls School","1001012"," Sheneah Madrassah",34.7770211800001,67.74150962,418.4123413086,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2409065","Dahan Takha Mosque","2409254"," Takha Girls Secondary School",33.2203204200001,65.4406174800001,419.299355686711,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2406125","Sar Tamran Mosque","2406156"," Sar Tamaran School",33.6715521800001,65.856754,420.706850296964,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0605149","Qala-e- Akhund Mosque","0605124"," Qalla e Akhund High School",34.4147722300001,70.5799279900001,421.428358824854,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1715309","Wahdat Abad Mosque","1715210","Gandan Qol School",36.882426342,70.211612177,421.579619314708,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1309175","Tent","1309143"," Da Manzal Gadai Mosque",33.5439372100001,69.8123771200001,421.840539646077,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0102414","Qala-e-Yaqoub Khel Mosque","0102383","Murghgeeran clinic",34.4879184100001,68.97982614,422.019817619245,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0605163","Chardewali","0605137"," Mama Khil Mosque",34.4193018700001,70.66108539,422.794968249607,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0101332","Haji Gul Wali Mosque","0101370","75 Beds Hospital",34.5502777700001,69.37583333,423.665691353971,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0305053","Cement Factory","0305095","Ishq Abad Girls High School",35.1275821200001,69.2436663,424.085225481649,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0106543","Mosque","0106451","Boya Zar High School",34.6980502000001,69.065739805,424.36501094141,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1005077","Munbar-e-Kaparak","1005095"," Kaparak Secondary School",34.87443849,67.26881812,424.50787109575,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1409062","Rahim Jamal Hojra","1409154"," Bak District Center High School",33.53778018,70.02189116,424.963450999263,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2711215","Ahmad Shah Rooms","2711168"," Ghazi Abdullah Khan High School",30.9961515900001,66.3976144900001,425.154699477264,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1111161","Bahadoorgi Old Mosque","1111223"," Bahadurgai new Mosque",33.1874067500001,68.0537193900001,426.059501518757,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3001017","Nek Mohammad Private House","3001004","Kariz High School",31.5316039000001,64.35808303,426.502560788428,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1404182","Shaher Village Mosque","1402052"," Tore Warrai Degan High School",33.288715133,69.867197476,426.543080247524,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2304059","Mohammad Ibrahim Private House","2304120"," Malmanj Mosque",35.1410383800001,64.95196839,427.535210709462,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1510121","Mosque","1510091","Shamkar High School",34.6892238330001,70.9534860410001,427.774804313656,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2401008","Dasht Mosque","2401005"," Rubat Dasht High School",33.7589729800001,66.15224204,431.129589037921,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2602052","Haji Abdul Haziz Oil Station","2602021"," Duru village Mosque",31.8322213300001,66.3741679560001,431.47649372608,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1204051","Nik Mohammad Male & Female Guest House & Mosque","1204040"," Ghaeb Khilo High School",32.94492652,68.63553096,432.159023344639,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0901008","Mollah Eshaq Takia Khana","0901002","On the left side of the sea, Opposite the Bagh e *",35.92839906,68.7242224000001,432.384669177576,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0202021","Zabit Sattar House","0202020","Mohammad Anwar Shaheed Primary School",35.05696403,69.2938754,436.286303730434,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1201016","Market Mosque","1201009"," Eisa Ba Ba School",33.13935,68.83869444,436.397869439652,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3201425","Bagh-e-Dasht Mosque","3201014","Merman Hayat (Baghdasht) High School",34.3676484700001,62.20068488,437.073427864558,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0407032","Haji Merza Shop","0407106","Gardan Dewar High School",34.50573282,68.2431209900001,437.345387076684,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0205066","Sayed Akbar House","0205060","Sabat Mosque",34.9786418400001,69.5987797900001,437.506221521859,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2401001","Kuhna Deh Mosque","2401002"," Sangoom Boys High School",33.7220011200002,66.14048854,440.724522162205,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1406114","Dr. Abdul Badsha House","1406120"," Shambowat School",33.3635160000001,69.73571985,442.09649668974,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3406054","Shelagi","3406064","Boys Primary School",32.1581629500001,63.4258843200001,442.668768553043,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1301017","Khan Dawran Tent","1301019"," Abdullah Khil High School",33.65210776,69.25594714,444.220648124942,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0904129","Salangi Mosque","0904098","Badam Darah Salangi School",35.9439416400001,68.99274753,444.925390459898,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2405094","Siyah Band Pashtaroq School","2405121"," Syah Band Peshtroq School",33.8217024900001,65.93746308,447.059556278362,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3202049","Nang Abad Mosque","3202054","Jihad High School",34.3303577,62.28188621,447.547015224366,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1401030","Mosque and Hanif Hojra","1401026"," Tang village Mosque",33.38751826,70.0859166100001,448.488986940935,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0605177","Chaardewali","0605128"," Shaheed Khudai Dost School",34.4012007900001,70.60558273,453.211243228453,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1217224","District Compound Tent","1217214"," District Center Primary School",32.1820694400001,68.3622833300001,454.039956394111,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3105194","Kapa Baba Village","3105137","Qubchaq Kapah Ba Ba School",35.55351431,63.355167128,455.126095857346,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2301027","Bahari Sufla Mosque","2301016"," Khwajah Bahari Secondary School",34.45914619,65.1832838500001,458.486508898402,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1311188","Saltak Maqbol Health Clinic","1311168"," Saltak Moqbil Secondary School",33.73420542,69.90835161,460.066477143616,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1101009","Sayed Ahmad Maki Mosque","1101005"," Ghazni Directorate of Municipality",33.54758178,68.41964397,461.199174863362,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1507026","Kandagal Village Madrassa","1507058","Kandgul Village School",34.93952933,70.9535577,464.426386223315,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1508059","Sher Kasi Village Mosque","1508069","Primary School",35.025148367,71.3442547980001,464.830786642751,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0301028","Qala-e-Sahil Mosque","0301017","Bayan Payen Secondary School",34.9927044690001,69.2199272170001,464.982335648047,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0101531","Seddiq Akbar Private High School","0101357","Hazrat Ali Jame Mosque",34.606757086,69.0682851490001,465.570565454508,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0206081","Masjid Kalan","0206072","Jalo Khil Mosque",34.8970617100001,69.63858987,466.539165789421,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1409057","Manzai Mosque","1409155"," Shamal Khil School",33.53891714,70.0063871200001,468.735175323227,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0907122","Keshan Abad Village Mosque","0907177","Kishan Abad Girls High School",35.6180178000001,69.2129921200001,469.064629846217,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0201013","Abdul Malik Mosque","0201009","Qalla e Safid Mosque",35.0226583400001,69.3471529500001,469.903265902695,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0102401","Dawra Mosque","0102377","Abdullah Bin Omer Secondary School",34.5987971600001,68.9537037900001,472.219316541918,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0615386","Milano Open Space","0615327"," Meerano Kalai Mosque",34.08188948,70.7080373700001,476.118157816427,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2106151","Sehat Aama Clinic","2106093"," Fareedah Girls High School",36.75115568,66.8982958,476.345343882302,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0605150","Wakel Bagh","0605125"," Darman School",34.4147238200001,70.58077402,477.006299716653,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0205062","Malik Rozakhel House","0205053","Rozakhil Secondary School",35.0384683400001,69.6128659600001,477.668813443612,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2307155","Safid Aab Mosque","2307197"," Safid Aab Boys High School",34.6567314,66.3310237800001,478.093280192183,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1404146","Sahra Village Madrassa","1404089"," Manni Kali Mosque",33.26934807,69.8786628600001,478.442921435921,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1405074","Zoor Kot Mosque","1405113"," Spera Welai School",33.5473858,69.7284373,479.19718124356,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0807067","Bardama Mosque","0807082","Karpeetab High School",35.6970288300001,70.0929661900001,480.030054855978,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2710134","Blagh Mosque","2710153"," Talak village Mosque",31.79597125,65.0583367500001,480.23240522247,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3010157","District Center School","3010165","Mosque",32.3271399400001,65.1038040500001,480.817843255974,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0204038","Saloon Khwaja Mirkhel","0204038","Nasaji Gulbahar Girls High School",35.1231401900001,69.30459088,481.107625759799,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1105068","Ramak Village Mosque","1105088"," Primary School",33.500859,68.62016063,482.057201696914,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3105188","Sarkhlang Joy-e-Ganj Mosque","3105132","Mawlawi Nasruddin Mosque",35.6121543500001,63.32484536,482.606988396654,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1202034","Laghar Village Boys & Girls School","1202025"," Koti Khil School",33.2579028700001,68.81682591,488.401692789565,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0701024","Khair Abad Village Mosque","0701005"," Sher Garr School",34.67422304,70.1647212400001,488.500612028911,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1207086","Haji Mir Ahmad Guest House","1207073"," Bi Bi Zahra High School",32.8525480700001,68.4622826000001,490.120236855097,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0612236","Odarak Maidan","0612286"," Odrak School",34.70668407,70.56439088,490.254363324336,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1404141","Narzaye Mosque","1404104"," Da Nareeze High School",33.1530097600001,69.70281772,490.61229547528,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0605171","Arbapan Bagh","0605125"," Darman School",34.4389732200001,70.58314439,491.868159914908,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0614495","Dor Khel Maidan","0614311"," Yaqoub Khil Mosque",34.3512075100001,70.802447,492.052952885235,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1706111","Do-Aab Mosque","1706089","Shahr-i-Naw Madrasa",36.99905687,70.8966079100001,492.087614674088,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0614494","Habib Khan House","0614311"," Yaqoub Khil Mosque",34.35119562,70.8024589,492.926367063469,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2702115","Kakhta Chahar Ghalba Mosque","2702045"," Shah Ashraf School",31.6822989100001,65.6470757600001,493.338321077223,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2308212","Abdullah Larqa Private House","2308251"," Larqah Girls School",33.57948062,64.15545811,493.758093767074,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0617468","Hazar Naaw Mosque","0617376"," Gerdi Ghous High School",34.2380150800001,70.96455148,494.486169198916,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2408080","Shinya Les Mosque","2408233"," Chahar Qul Miri High School",34.10876096,65.7166963400001,495.483161339237,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1501005","Naw Abad Madrassa","1501006","Tesha Primary School",34.81893994,71.11893928,495.979780142519,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2309178","Tolak School","2309260"," Sayed Abdullah Alawi High School",33.9718644400001,63.71988353,496.452726892462,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2407189","Mosque","2407186","Bardez Mosque",33.753182915,66.9987184730001,497.140047426681,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1401027","Landy Village Madrassa","1401015"," Bangi Bagh Ster Kali village Mosque",33.32809022,69.9523671600001,499.984153811282,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0805034","Baghcha Kalan Bazar Tawakh","0805061","Tawakh Girls High School",35.2392763,69.4016477300001,501.014834035776,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0803047","Deh Khwaja Mosque","0803022","Abdullah Khil Girls School",35.23615384,69.6025536400001,502.714206172982,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3406049","Gulistan Health Clinic","3406063","Naqshbandia Primary School",32.1675797000001,63.4236064100001,503.863412828554,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0901228","Qul Qasabi Mosque","0901009","Qul e Punjsheri ha Mosque",35.9389028900001,68.72187212,504.602064986212,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2409168","Haftad Nafar Mosque","2409248"," Um Gulsoom Secondary School",33.32862255,65.72167609,507.354589456421,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0405140","Tent of Koh-e-Shaikh Abad","0405084","Shiekh Abad High School",34.08753708,68.7570973,509.553859070877,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2402022","Ghojgard Mosque","2402049"," Fatimatul Zahra Girls High School",33.7475764700001,66.47514092,510.388437477769,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1003173","Kadokhana Mosque","1003065"," Qalacha Mosque",35.1209960740001,67.477593806,511.328103037585,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2711222","Baagul Building","2711164"," Malem Sadullah High School",30.9691323700001,66.45726125,512.556911728016,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2407163","Zaspa Tuqman Dara Mosque","2407212"," Aazrakah Mir Ghulam Mosque",33.6577837900001,66.85698672,513.856486294686,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2401005","Bala Bagh Lazir School","2401013"," Lazeer Boys High School",33.8224311900001,66.1999668700001,515.299035763203,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2301017","Abdul Ahmad Open Space","2301063"," Lashkarah School",34.6450332300001,64.9213417700001,519.756908040938,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0612215","Koz Kalay Mosque","0612273"," Girls Secondary School",34.6244539200001,70.6003787000001,520.086378763139,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2718230","Village School","2718224"," Ghat Maktab School",31.242384841,65.9750315820001,521.856942325944,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2702102","Sheen Awliya School","2702052"," Sheen Awlya Shaheed Faiz Mohammad Mosque",31.7398762000001,65.7004348100001,522.138043796446,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1513073","Gul Salak Village Mosque","1513117","Moorchal Primary School",34.98575422,70.7339177700001,523.076354123589,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2914178","Aaq Mosque","2914237","Qala Nestan Boys and Girls Primary School",36.98255483,65.14938806,523.227157408077,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1111179","Zardalo Village School","1111250"," Haseenah Zardaalo Mosque",33.17882811,67.84163602,523.504512382933,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0805035","Madrassa Tawaakh","0805061","Tawakh Girls High School",35.2479928100001,69.3980009100001,523.701031308142,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3301021","Kok Sheeb Mosque","3301015","Kok sheb High School",32.22133251,61.97342315,523.975734012463,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1702056","Shahr-e-Wahdat Girls High School","1702042","Kheradmand Shaheed Boys High School",37.05186245,70.42126568,524.24108740409,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0404097","Shop in Bumbai","0404046","Omer Farouq High School",34.1310825500001,68.6173608,527.422020845685,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3301024","Girls High School","3301038","Haji Abdul Rahman Nekah Secondary School",32.3366998700001,62.0252258000001,528.230521366826,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2111209","Ainuddin Private House","2111228"," Zeegzag School",36.741095,66.61225679,528.494040308197,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1307056","Shah Mohammad Mosque","1307124"," Mari Khil School",33.95199563,69.68426164,528.49837299614,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3301247","Sang Zor Mosque","3301032","Sang Zor High School",32.3545020630001,62.0864838430001,529.029201186801,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1003037","Kalantarha Council Office","1003055"," Ghorchi Girls School",35.205579,67.749139,529.43830877872,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0605170","Tent","0605125"," Darman School",34.4323296200001,70.5764225,529.90785332011,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2908131","Gawaki Madrassa","2908171","Tagab Shan Madrasa",35.6821387200001,65.14148849,531.261719932107,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0401011","Family Houses","0401001","Awal Baba School",34.3860302000001,68.85304365,532.345899436283,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0620409","Akhond Kaka Mosque","0620417"," Surobi High School",34.1258627300001,70.8151799600001,533.551635528553,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1207288","Bazaar Mosque","1207070"," Kewol Ba Ba School",32.92220317,68.51848461,535.569328296183,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0305057","Du Bandi Mosque","0305089","Faqeer Haider Gulbahar High School",35.1261900100001,69.2784379900001,539.943441028436,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1113377","Alam Khel Clinic","1113275"," Ghazi Sahib Khan School",32.8387538800001,68.0877478000001,541.567308769156,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2911170","Qaramqol Boys High School","2911205","Aalti Bolak Girls High School",36.86448903,65.08320934,542.020920893332,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1308136","Moshaki Mosque","1308129"," Mirazi School",33.8222502100001,69.6408519,542.553648478261,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2717004","Haji Baba Guest House","2701015"," Haji Arab School",31.57355926,65.70954999,543.088023232037,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0705116","Darangee Village Mosque","0705103"," Zar Kamar School",34.9258513100001,70.09510531,543.10326358761,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1005089","Khamya Dasht-e-Sokhta","1008216"," Menbar Zer Dakhmag",35.04726013,66.44328043,545.942350168824,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0603085","Fateh Abad Clinic","0603098","Fateh Abad School",34.3565734100001,70.2230946500001,547.373047937184,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2305114","Bazar Kalagi Tent","2305148"," Kalah Gai School",33.7015541600001,65.1044413100001,548.060045333922,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0611310","Veterinary Clinic","0611266"," Landi Khil School",34.20534809,70.27354504,549.010878316388,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"3211250","Barna Abad Mardana Mosque","3211325","Barnabad girls School",34.38162321,61.58965297,549.781319024682,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1002030","Dahan-e-Ghundak Boys School","1002043"," Dahan e Ghundak Girls School",34.98957945,68.0170396200001,558.174568207229,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"2601009","Haji Allah Dad Mosque","2601001"," Kakarrano Mosque",32.0824005000001,66.87705355,558.387597876629,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0601008","Procurement Base","0601026","Abdullah Bin Masoud Jame Mosque",34.4115901270001,70.478041501,558.551694420838,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0605153","Khashe Mosque","0605146"," Malik Sherren Dil School",34.4310830300001,70.5639160900001,559.041491887151,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1302196","Machalgho Clinic","1302033"," Borgai School",33.7587039100001,69.3802339900001,563.549480263932,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"0610319","Marez Girls High School","0610247"," Mareez Boys High School",34.14608675,70.44028273,566.281346501532,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1004054","Madar Mosque","1004077"," Madar Boys Secondary School",35.3993302300001,67.81231026,567.356661022311,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1005088","Dara-e-Mazar Madrassa","1008215"," Darah e Mazar Girls School",35.0878179100001,66.41648248,567.583179131757,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1813177","Sardasht Mosque","1813187","Ghulam Hazrat Shaheed High School",36.0725733100001,70.0120643300001,568.401015430558,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1217222","Haji Fateh Khan Mosque","1217217"," Marjan Mosque",32.1844468200001,68.2605484400001,568.862973846762,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
"1212187","Ziruk School","1212158"," Alimi Village Madrassah",33.1545439900001,69.32252614,570.216371465664,"NEAREST REPLACEMENT CENTER BY PROXIMITY"
